id,#StationName,X,Y,Z,Latitude,Longitude,Height,ReceiverName
305,SPTU00BRA,3766123.31,-4567433.46,-2367323.83,-21.92911666666667,-50.49236944444444,508.78,TRIMBLE NETR9
306,STFU00USA,-2700404.18,-4292605.52,3855137.41,37.42690694444445,-122.17329083333334,20.41,JAVAD TRE_G3TH DELTA
307,STHL00GBR,6104817.308,-605827.996,-1740738.865,-15.94253386111111,-5.667345444444446,453.29,JAVAD TRE_3 DELTA
308,STJ300CAN,2612588.6706,-3426820.6402,4686773.7555,47.59543514444445,-52.67830776111112,154.515,SEPT POLARX5TR
309,STJO00CAN,2612631.2,-3426807.0,4686757.8,47.59523888888889,-52.67774722222223,152.8,SEPT POLARX5
310,STK200JPN,-3642161.206,2861487.883,4370351.333,43.528644444444446,141.8448194444445,118.54,TRIMBLE ALLOY
311,STPM00SPM,2436208.256,-3634804.894,4624885.452,46.7778237888889,-56.16824438055557,0.473,TRIMBLE ALLOY
312,STR100AUS,-4467103.1933,2683039.4751,-3666948.7457,-35.315525,149.0100555555555,799.9,SEPT POLARX5
313,STR200AUS,-4467075.2351,2683011.847,-3667007.0408,-35.31615277777779,149.01015833333335,802.5,TRIMBLE ALLOY
314,SULP00UKR,3765296.991,1677559.204,4851297.409,49.83558888888888,24.01448888888889,370.5,TRIMBLE NETR9
315,SUTH00ZAF,5041274.8417,1916054.1204,-3397075.9716,-32.38021083333334,20.81046230555556,1799.7659,SEPT POLARX5
316,SUTM00ZAF,5041190.169,1916067.017,-3397189.514,-32.3814361111111,20.810911111111107,1797.6,JAVAD TRE_3
317,SVTL00RUS,2730156.0,1562365.0,5529989.0,60.53285555555557,29.78087222222222,76.8,JAVAD TRE_3 DELTA
318,SYDN00AUS,-4648240.8472,2560636.4409,-3526317.7772,-33.78087222222222,151.15038333333334,85.6,SEPT POLARX5TR
319,SYOG00ATA,1766207.8686,1460290.3801,-5932297.7652,-69.00699999999998,39.58370000000001,50.0902,TRIMBLE ALLOY
320,TASH00UZB,1695945.1994,4487138.5684,4190140.6931,41.32805,69.29556666666669,439.7,SEPT ASTERX4
321,TEJA00CHL,1413829.566,-4698487.606,-4061442.291,-39.805452777777774,-73.25284722222223,43.2,STONEX SC2200
322,THTG00PYF,-5246414.0,-3077260.0,-1913842.0,-17.577060279999998,-149.6064383936111,97.994,SEPT POLARX5TR
323,THTI00PYF,-5246415.8134,-3077260.6338,-1913841.9696,-17.577058435,-149.6064450472222,98.49,TRIMBLE NETR9
324,THU200GRL,538093.193,-1389088.13,6180979.36,76.53704722222221,-68.82505000000002,36.2,SEPT POLARX5
325,TID100AUS,-4460996.9502,2682557.08,-3674442.6274,-35.39919722222223,148.98000000000002,665.3,SEPT POLARX5
326,TIT200DEU,3993787.1,450204.2,4936131.8,51.03523333333334,6.431580555555556,156.1,JAVAD TRE_3 DELTA
327,TKBG00JPN,-3961641.614,3308778.464,3734288.804,36.06700000000001,140.13100000000003,69.1,TRIMBLE ALLOY
328,TLSE00FRA,4627851.899,119638.546,4372993.537,43.56069444444444,1.480872222222222,207.2,TRIMBLE ALLOY
329,TLSG00FRA,4628685.095,119996.724,4372110.007,43.54970833333334,1.4850361111111112,208.7,SEPT POLARX5TR
330,TOAY00LAO,-1754221.401,5874394.359,1754640.357,16.07344166666667,105.15316388888886,367.0,CHC P5E
331,TONG00TON,-5930303.7231,-500147.2009,-2286366.2029,-21.144713888888887,-175.17922222222222,56.3,SEPT POLARX5
332,TOPL00BRA,4174345.6,-4690236.73,-1118921.27,-10.171052777777774,-48.33067777777779,256.55,TRIMBLE NETR9
333,TOW200AUS,-5054583.3956,3275504.1124,-2091538.4655,-19.269272222222227,147.0556916666667,88.1,SEPT POLARX5
334,TRO100NOR,2102929.0,721619.0,5958196.0,69.66271388888889,18.93963055555556,138.0,TRIMBLE NETR9
335,TSK200JPN,-3957184.109,3310231.726,3737703.956,36.105575,140.0871166666667,69.93,TRIMBLE ALLOY
336,TSKB00JPN,-3957199.24,3310199.668,3737711.708,36.10568055555555,140.08749722222225,67.3,TRIMBLE ALLOY
337,TUVA00TUV,-6307543.7662,88454.3221,-939278.1193,-8.525291666666668,179.19656111111115,38.4,SEPT POLARX5
338,TWTF00TWN,-2994425.04,4951312.24,2674498.6,24.9536,121.1645,203.122,SEPT POLARX4TR
339,UCAL00CAN,-1641945.2,-3664804.1,4940009.3,51.07997499999999,-114.13385000000004,1118.8,TRIMBLE NETR9
340,UCLU00CAN,-2440669.042,-3416437.062,4785136.849,48.9256,-125.5416,10.0,SEPT POLARX5
341,UFPR00BRA,3763751.676,-4365113.8613,-2724404.579,-25.448368583333338,-49.23095477777778,925.8,TRIMBLE NETR9
342,ULAB00MNG,-1257408.9234,4099404.3974,4707992.6715,47.86506666666666,107.05233055555551,1575.7,JAVAD TRE_3
343,UNB300CAN,1761288.2,-4078238.6,4561417.8,45.95020833333334,-66.64170555555557,22.85,TRIMBLE ALLOY
344,UNBD00CAN,1761305.9,-4078238.57,4561411.35,45.95012333333334,-66.64149472222223,23.12,SEPT POLARX5S
345,UNSA00ARG,2412830.4245,-5271936.73,-2652209.0548,-24.72745555555555,-65.40764444444444,1257.8,SEPT ASTERX4
346,URAL00RUS,1716013.966,3047281.697,5316302.551,56.83827500000002,60.61485833333334,279.96,TRIMBLE R9S
347,URUM00CHN,193030.2318,4606851.332,4393311.5615,43.80794999999999,87.60067222222222,858.9,JAVAD TRE_3
348,USCL00CHL,1762489.887,-5027632.74,-3496009.235,-33.449852777777764,-70.68134444444443,570.2,SEPT POLARX5
349,USN700USA,1112162.138,-4842854.667,3985497.066,38.92056611388888,-77.06627659722223,58.924,SEPT POLARX5TR
350,USN800USA,1112162.138,-4842854.667,3985497.066,38.92056611388888,282.93372340277773,58.924,SEPT POLARX5TR
351,USN900USA,1112162.138,-4842854.667,3985497.066,38.92056611388888,282.93372340277773,58.924,NOV OEM6
352,USP100FJI,-6060627.2843,164379.897,-1974093.2186,-18.149086111111103,178.4463722222222,70.6,PANDA PD51A
353,USUD00JPN,-3855263.0361,3427432.5571,3741020.2929,36.13311025,138.36204361111118,1508.6193,SEPT POLARX5
354,UTQI00USA,-1880399.9215,-813136.6979,6019921.5735,71.32275555555557,-156.6150166666667,12.1,JAVAD TR_G3TH
355,VACS00MUS,3215946.33,5047448.47,-2198719.6,-20.29709108333333,57.49703663888889,420.4,SEPT POLARX5
356,VILL00ESP,4849833.874,-335049.255,4116014.809,40.443591666666656,-3.9519805555555534,647.4,SEPT POLARX5
357,VIS000SWE,3246470.561,1077900.313,5365277.902,57.65386666666667,18.36731111111111,79.8,SEPT POLARX5
358,VNDP00USA,-2678090.1164,-4525437.3954,3597431.7369,34.5563111111111,-120.61645,-11.5,SEPT POLARX5
359,VOIM00MDG,4054014.146,4316070.229,-2365224.017,-21.9063,46.79327222222223,1163.3,JAVAD TR_G3TH
360,WARK00NZL,-5115333.2299,477886.9079,-3767147.473,-36.4344111111111,174.66278055555554,111.3,TRIMBLE ALLOY
361,WARN00DEU,3658785.6,784471.1,5147870.7,54.16978888888888,12.101427777777776,50.7,JAVAD TRE_3 DELTA
362,WGTN00NZL,-4777269.46,434270.155,-4189484.491,-41.32345638888891,174.80589305555557,26.06,TRIMBLE ALLOY
363,WHIT00CAN,-2218337.85,-2201205.06,5543057.57,60.75050000000001,-135.2221,1427.0,SEPT POLARX5
364,WILL00CAN,-2084258.016,-3313872.98,5019853.081,52.23690000000002,-122.1678,1096.0,SEPT POLARX5
365,WIND00NAM,5633708.7802,1732017.696,-2433985.8026,-22.57491944444444,17.08943055555556,1734.7,JAVAD TRE_3
366,WROC00POL,3835751.0,1177249.0,4941605.0,51.11326388888888,17.06202777777777,180.3,LEICA GR30
367,WSRT00NLD,3828739.0,443305.0,5064887.0,52.91460000000002,6.604499999999998,86.0,SEPT POLARX5
368,WTZ300DEU,4075535.3,931822.185,4801608.915,49.144777777777776,12.878638888888888,663.4,JAVAD TRE_G3TH DELTA
369,WTZR00DEU,4075580.685,931853.66,4801568.054,49.14419722222223,12.878908333333332,666.0,LEICA GR50
370,WTZS00DEU,4075534.9,931822.6,4801609.2,49.14478888888888,12.878633333333331,663.4,SEPT POLARX5TR
371,WTZZ00DEU,4075579.1,931853.4,4801569.2,49.144213888888885,12.878908333333332,665.8,JAVAD TRE_3 DELTA
372,WUH200CHN,-2267749.0,5009154.0,3221290.0,30.5317,114.35730000000002,25.8,JAVAD TRE_3
373,WUHN00CHN,-2267750.266,5009156.142,3221291.898,30.531652777777783,114.35726111111109,28.2,TRIMBLE NETR9
374,WUTH00NOR,1386490.169,385514.005,6192887.206,77.00251111111113,15.538605555555558,52.2,SEPT POLARX5S
375,XMIS00AUS,-1696344.7606,6039590.007,-1149275.0793,-10.449958333333337,105.6885055555556,261.5,TRIMBLE ALLOY
376,YAR200AUS,-2389026.6092,5043317.0543,-3078529.5526,-29.046547222222227,115.3469833333333,241.3,TRIMBLE ALLOY
377,YAR300AUS,-2389043.7652,5043313.5826,-3078524.3872,-29.046488888888884,115.34715833333333,242.4,SEPT POLARX5
378,YARR00AUS,-2389025.573,5043315.5356,-3078532.971,-29.04658055555556,115.34698055555552,241.3,SEPT POLARX5
379,YEBE00ESP,4848724.95,-261632.509,4123093.952,40.52489722222223,-3.0886305555555555,972.8,LEICA GR50
380,YEL200CAN,-1224441.9824,-2689174.6494,5633660.3762,62.48132113888889,-114.48084642500002,181.008,SEPT POLARX5TR
381,YELL00CAN,-1224452.4,-2689216.0,5633638.2,62.48089999999999,-114.48070000000004,181.0,JAVAD TRE_3N DELTA
382,YKRO00CIV,6306439.897,-578380.783,757956.481,6.870560277777779,-5.240092972222223,270.0,JAVAD TRE_3 DELTA
383,ZAMB00ZMB,5415353.011,2917209.914,-1685888.865,-15.425540805555558,28.311012361111107,1324.9144,JAVAD TRE_3 DELTA
384,ZECK00RUS,3451175.15,3060335.95,4391955.97,43.78839166666668,41.56506666666665,1167.0,JAVAD TRE_3 DELTA
385,ZIM200CHE,4331300.16,567537.081,4633133.51,46.877091666666665,7.46502777777778,956.5,TRIMBLE NETR9
386,ZIM300CHE,4331300.16,567537.081,4633133.51,46.877091666666665,7.46502777777778,956.5,TRIMBLE NETR9
